SampleID,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
752923,0.0,0.0,0.0,0.0,0.0,0.0
752924,0.0,0.0,0.0,0.0,0.0,0.0
752930,0.0,0.0,0.0,0.0,0.0,0.0
752932,0.0,0.0,0.0,0.0,0.0,0.0
752933,0.0,0.0,0.0,0.0,0.0,0.0
752934,0.0,0.0,0.0,0.0,0.0,0.0
752935,0.0,0.0,0.0,0.0,0.0,0.0
752936,0.0,0.0,0.0,0.0,0.0,0.0
752938,0.0,0.0,0.0,0.0,0.0,0.0
752939,0.0,0.0,0.0,0.0,0.0,0.0
752940,0.0,0.0,0.0,0.0,0.0,0.0
752942,0.0,0.0,0.0,0.0,0.0,0.0
752947,0.0,0.0,0.0,0.0,0.0,0.0
752948,0.0,0.0,0.0,0.0,0.0,0.0
752951,0.6333333333333333,0.0002777777777777773,1.0,0.0,0.7753846153846154,0.00015147928994082842
752954,0.0,0.0,0.0,0.0,0.0,0.0
752956,0.0,0.0,0.0,0.0,0.0,0.0
752961,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752964,0.0,0.0,0.0,0.0,0.0,0.0
752972,0.0,0.0,0.0,0.0,0.0,0.0
752976,0.0,0.0,0.0,0.0,0.0,0.0
752977,0.0,0.0,0.0,0.0,0.0,0.0
752978,0.0,0.0,0.0,0.0,0.0,0.0
752983,1.0,0.0,1.0,0.0,1.0,0.0
752984,0.0,0.0,0.0,0.0,0.0,0.0
752985,0.0,0.0,0.0,0.0,0.0,0.0
752986,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752988,0.0,0.0,0.0,0.0,0.0,0.0
752989,0.0,0.0,0.0,0.0,0.0,0.0
752990,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752991,0.0,0.0,0.0,0.0,0.0,0.0
752992,0.0,0.0,0.0,0.0,0.0,0.0
752994,0.0,0.0,0.0,0.0,0.0,0.0
752999,0.0,0.0,0.0,0.0,0.0,0.0
753000,0.0,0.0,0.0,0.0,0.0,0.0
753002,0.0,0.0,0.0,0.0,0.0,0.0
753003,0.0,0.0,0.0,0.0,0.0,0.0
753007,0.0,0.0,0.0,0.0,0.0,0.0
753009,0.6035714285714284,0.0006887755102040824,1.0,0.0,0.7524475524475525,0.0004225145483886747
753010,0.0,0.0,0.0,0.0,0.0,0.0
753011,0.0,0.0,0.0,0.0,0.0,0.0
753012,0.0,0.0,0.0,0.0,0.0,0.0
753014,0.0,0.0,0.0,0.0,0.0,0.0
753015,0.0,0.0,0.0,0.0,0.0,0.0
753016,0.0,0.0,0.0,0.0,0.0,0.0
753017,0.6869047619047619,0.0012981859410430845,1.0,0.0,0.8138461538461538,0.0006642998027613384
753018,0.8198412698412698,0.002164273116654067,1.0,0.0,0.9002747252747252,0.0008117980920178704
753019,0.0,0.0,0.0,0.0,0.0,0.0
753020,0.0,0.0,0.0,0.0,0.0,0.0
753021,0.0,0.0,0.0,0.0,0.0,0.0
753022,0.6333333333333333,0.0002777777777777773,1.0,0.0,0.7753846153846154,0.00015147928994082842
753023,0.0,0.0,0.0,0.0,0.0,0.0
753026,0.0,0.0,0.0,0.0,0.0,0.0
753027,0.0,0.0,0.0,0.0,0.0,0.0
753028,0.0,0.0,0.0,0.0,0.0,0.0
753029,0.0,0.0,0.0,0.0,0.0,0.0
753030,0.0,0.0,0.0,0.0,0.0,0.0
753031,0.0,0.0,0.0,0.0,0.0,0.0
753032,0.0,0.0,0.0,0.0,0.0,0.0
753033,0.0,0.0,0.0,0.0,0.0,0.0
753035,0.0,0.0,0.0,0.0,0.0,0.0
753036,0.0,0.0,0.0,0.0,0.0,0.0
753038,0.9777777777777779,0.0019753086419753104,1.0,0.0,0.9882352941176471,0.00055363321799308
753042,0.0,0.0,0.0,0.0,0.0,0.0
